,Carrier,Origin,Destination,NumFlights,AvgProbDelayed
1120,Alaksa Airlines Inc.,WRG,KTN,16,0.23430667754490989
1121,Alaksa Airlines Inc.,WRG,PSG,16,0.18746279742661606
1122,Alaksa Airlines Inc.,YAK,CDV,22,0.1719002650444023
1123,Alaksa Airlines Inc.,YAK,JNU,18,0.10448824204115272
1124,JetBlue Airways,ABQ,JFK,19,0.4457605226772158
1125,JetBlue Airways,ACK,BOS,16,0.2644041597975558
1126,JetBlue Airways,ACK,DCA,2,0.5087446167436207
1127,JetBlue Airways,ACK,JFK,28,0.37704843821001044
1128,JetBlue Airways,ALB,FLL,18,0.4843943121528219
1129,JetBlue Airways,ALB,MCO,22,0.47692578643546124
1130,JetBlue Airways,ANC,PDX,6,0.472006702233482
1131,JetBlue Airways,ANC,SEA,8,0.42207724909724864
1132,JetBlue Airways,ATL,BOS,96,0.3601781434526857
1133,JetBlue Airways,ATL,FLL,27,0.4394912726148289
1134,JetBlue Airways,ATL,JFK,34,0.6809903049910275
1135,JetBlue Airways,ATL,MCO,11,0.4015304987259886
1136,JetBlue Airways,AUS,BOS,15,0.569705227495138
1137,JetBlue Airways,AUS,FLL,18,0.5324953584309762
1138,JetBlue Airways,AUS,JFK,40,0.3656775362410407
1139,JetBlue Airways,AUS,LGB,34,0.39779166387033144
1140,JetBlue Airways,AUS,MCO,19,0.47787309341890966
1141,JetBlue Airways,BDL,DCA,41,0.21564337758560456
1142,JetBlue Airways,BDL,FLL,38,0.5526730400184586
1143,JetBlue Airways,BDL,MCO,33,0.6486528569671858
1144,JetBlue Airways,BDL,PBI,19,0.43151464583816296
1145,JetBlue Airways,BDL,RSW,13,0.46018757275213346
1146,JetBlue Airways,BDL,SJU,27,0.5020564381282908
1147,JetBlue Airways,BDL,TPA,24,0.5298121721256223
1148,JetBlue Airways,BNA,BOS,32,0.54343317160031
1149,JetBlue Airways,BNA,FLL,14,0.4118188764819863
1150,JetBlue Airways,BOS,ACK,7,0.12341555431387455
1151,JetBlue Airways,BOS,ATL,85,0.5680009870724134
1152,JetBlue Airways,BOS,AUS,19,0.4314475020602579
1153,JetBlue Airways,BOS,BNA,44,0.5382453607673017
1154,JetBlue Airways,BOS,BUF,90,0.3743206122800906
1155,JetBlue Airways,BOS,BUR,6,0.2956525495643822
1156,JetBlue Airways,BOS,BWI,97,0.37763638184673476
1157,JetBlue Airways,BOS,CHS,42,0.3946918930190689
1158,JetBlue Airways,BOS,CLE,55,0.45667886783020956
1159,JetBlue Airways,BOS,CLT,40,0.35626175063831766
1160,JetBlue Airways,BOS,DCA,193,0.3867309561657677
1161,JetBlue Airways,BOS,DEN,32,0.46954434868117423
1162,JetBlue Airways,BOS,DFW,42,0.5029160530052893
1163,JetBlue Airways,BOS,DTW,60,0.43730305349888815
1164,JetBlue Airways,BOS,EWR,86,0.5292670565810215
1165,JetBlue Airways,BOS,FLL,98,0.5479537092571936
1166,JetBlue Airways,BOS,HOU,21,0.3606512941366349
1167,JetBlue Airways,BOS,IAD,44,0.505766193775022
1168,JetBlue Airways,BOS,JAX,60,0.5270518460067515
1169,JetBlue Airways,BOS,JFK,112,0.44139804862846654
1170,JetBlue Airways,BOS,LAS,68,0.46019535562322633
1171,JetBlue Airways,BOS,LAX,69,0.4330943069934914
1172,JetBlue Airways,BOS,LGA,75,0.3126424412869806
1173,JetBlue Airways,BOS,LGB,30,0.5172375524383417
1174,JetBlue Airways,BOS,MCO,124,0.53881446765501
1175,JetBlue Airways,BOS,MSP,40,0.369303957505716
1176,JetBlue Airways,BOS,MSY,22,0.5265558608392463
1177,JetBlue Airways,BOS,MVY,3,0.34484979973321694
1178,JetBlue Airways,BOS,OAK,5,0.46330113618550994
1179,JetBlue Airways,BOS,ORD,65,0.6366162023462463
1180,JetBlue Airways,BOS,PBI,77,0.4788159954442829
1181,JetBlue Airways,BOS,PDX,10,0.6164586648077381
1182,JetBlue Airways,BOS,PHL,103,0.4963814649120019
1183,JetBlue Airways,BOS,PHX,25,0.5985212527561438
1184,JetBlue Airways,BOS,PIT,82,0.43776456380339934
1185,JetBlue Airways,BOS,RDU,121,0.513730098733021
1186,JetBlue Airways,BOS,RIC,63,0.30854595742834057
1187,JetBlue Airways,BOS,RSW,117,0.5583808424500842
1188,JetBlue Airways,BOS,SAN,50,0.33010334261758423
1189,JetBlue Airways,BOS,SAV,27,0.3903626858168032
1190,JetBlue Airways,BOS,SEA,40,0.5202996990535518
1191,JetBlue Airways,BOS,SFO,80,0.5521958614405607
1192,JetBlue Airways,BOS,SJC,13,0.6410603292926811
1193,JetBlue Airways,BOS,SJU,44,0.5437547115851704
1194,JetBlue Airways,BOS,SLC,15,0.8058928987369967
1195,JetBlue Airways,BOS,SMF,4,0.23261462914712816
1196,JetBlue Airways,BOS,SRQ,13,0.530968508291921
1197,JetBlue Airways,BOS,SYR,19,0.5094909733724695
1198,JetBlue Airways,BOS,TPA,62,0.5247738593707006
1199,JetBlue Airways,BQN,FLL,10,0.3325632262700905
1200,JetBlue Airways,BQN,JFK,29,0.35877269983204724
1201,JetBlue Airways,BQN,MCO,24,0.5527300031562302
1202,JetBlue Airways,BTV,JFK,36,0.29868615824760725
1203,JetBlue Airways,BUF,BOS,82,0.34256934022205443
1204,JetBlue Airways,BUF,FLL,14,0.44547647518697053
1205,JetBlue Airways,BUF,JFK,105,0.311237035598904
1206,JetBlue Airways,BUF,LAX,14,0.44743287470405063
1207,JetBlue Airways,BUF,MCO,13,0.5474894586850803
1208,JetBlue Airways,BUR,BOS,9,0.3655453475929576
1209,JetBlue Airways,BUR,JFK,25,0.4539182084945193
1210,JetBlue Airways,BWI,BOS,91,0.46081352836116757
1211,JetBlue Airways,BWI,FLL,31,0.3861597144839142
1212,JetBlue Airways,BWI,MCO,13,0.5765532860720864
1213,JetBlue Airways,BZN,LGB,1,0.22081418169787512
1214,JetBlue Airways,CHS,BOS,34,0.3969954831705587
1215,JetBlue Airways,CHS,DCA,37,0.27483310318823834
1216,JetBlue Airways,CHS,FLL,29,0.2022757552816485
1217,JetBlue Airways,CHS,JFK,49,0.41234720444260853
1218,JetBlue Airways,CLE,BOS,63,0.4686495128285743
1219,JetBlue Airways,CLE,FLL,15,0.34969394479121374
1220,JetBlue Airways,CLT,BOS,40,0.5749970164431171
1221,JetBlue Airways,CLT,JFK,37,0.6054833291887747
1222,JetBlue Airways,DAB,JFK,15,0.3916991993189871
1223,JetBlue Airways,DCA,ACK,1,0.5884558142523915
1224,JetBlue Airways,DCA,BDL,41,0.459452319398086
1225,JetBlue Airways,DCA,BOS,181,0.45266489603913473
1226,JetBlue Airways,DCA,CHS,45,0.43410406023231385
1227,JetBlue Airways,DCA,FLL,110,0.5043070209756557
1228,JetBlue Airways,DCA,JAX,29,0.28966077997639944
1229,JetBlue Airways,DCA,MCO,77,0.47652275155561524
1230,JetBlue Airways,DCA,PBI,25,0.39707600867356896
1231,JetBlue Airways,DCA,RSW,23,0.4721791440520688
1232,JetBlue Airways,DCA,SJU,16,0.29404734482439104
1233,JetBlue Airways,DCA,TPA,17,0.4420766530401405
1234,JetBlue Airways,DEN,BOS,33,0.5121462959801277
1235,JetBlue Airways,DEN,JFK,23,0.47360854894534926
1236,JetBlue Airways,DFW,BOS,35,0.6133355252100261
1237,JetBlue Airways,DTW,BOS,53,0.4162454342123018
1238,JetBlue Airways,DTW,FLL,19,0.6130774000905047
1239,JetBlue Airways,EWR,BOS,82,0.5072037105297712
1240,JetBlue Airways,EWR,FLL,94,0.5845591240232634
1241,JetBlue Airways,EWR,MCO,118,0.6357450129715451
1242,JetBlue Airways,EWR,PBI,65,0.6271497643337307
1243,JetBlue Airways,EWR,RSW,64,0.5526622704549597
1244,JetBlue Airways,EWR,SJU,23,0.6512975513424688
1245,JetBlue Airways,EWR,TPA,32,0.3815322166983689
1246,JetBlue Airways,FLL,ALB,13,0.2748632271490765
1247,JetBlue Airways,FLL,ATL,36,0.5037199903085001
1248,JetBlue Airways,FLL,AUS,14,0.4664972917612917
1249,JetBlue Airways,FLL,BDL,44,0.5421319151465709
1250,JetBlue Airways,FLL,BNA,21,0.5996454536820134
1251,JetBlue Airways,FLL,BOS,91,0.5313680660697666
1252,JetBlue Airways,FLL,BQN,14,0.6033721224248028
1253,JetBlue Airways,FLL,BUF,20,0.3825873552587347
1254,JetBlue Airways,FLL,BWI,25,0.6323373981953676
1255,JetBlue Airways,FLL,CHS,14,0.6105337490858671
1256,JetBlue Airways,FLL,CLE,19,0.6158861124109055
1257,JetBlue Airways,FLL,DCA,103,0.3883842956829758
1258,JetBlue Airways,FLL,DTW,25,0.5493531583910974
1259,JetBlue Airways,FLL,EWR,95,0.6005293787767143
1260,JetBlue Airways,FLL,HPN,36,0.4106513771359738
1261,JetBlue Airways,FLL,JAX,62,0.5791392522828294
1262,JetBlue Airways,FLL,JFK,122,0.5124483401514033
1263,JetBlue Airways,FLL,LAS,16,0.5679526423496922
1264,JetBlue Airways,FLL,LAX,40,0.47532429643855834
1265,JetBlue Airways,FLL,LGA,93,0.5384940225960919
1266,JetBlue Airways,FLL,LGB,22,0.4901307162900847
1267,JetBlue Airways,FLL,MSY,17,0.25882437122781615
1268,JetBlue Airways,FLL,ORD,23,0.5167374521953686
1269,JetBlue Airways,FLL,ORH,22,0.3735693718166058
1270,JetBlue Airways,FLL,PHL,38,0.5539662860813881
1271,JetBlue Airways,FLL,PIT,17,0.6772361989295534
1272,JetBlue Airways,FLL,PVD,22,0.5156307460927226
1273,JetBlue Airways,FLL,RDU,39,0.541858380163302
1274,JetBlue Airways,FLL,RIC,33,0.5746399914314144
1275,JetBlue Airways,FLL,SAN,16,0.5270277247523318
1276,JetBlue Airways,FLL,SFO,32,0.6274330511836941
1277,JetBlue Airways,FLL,SJU,94,0.5170787214862864
1278,JetBlue Airways,FLL,SLC,16,0.5797120005849696
1279,JetBlue Airways,FLL,SWF,18,0.4394893108608915
1280,JetBlue Airways,FLL,SYR,11,0.4185304611393397
1281,JetBlue Airways,HOU,BOS,21,0.48018004521554125
1282,JetBlue Airways,HOU,JFK,25,0.5887678834459463
1283,JetBlue Airways,HPN,FLL,38,0.62354164994373
1284,JetBlue Airways,HPN,MCO,54,0.4539520539899847
1285,JetBlue Airways,HPN,PBI,59,0.5031568031161241
1286,JetBlue Airways,HPN,RSW,19,0.25723592813406443
1287,JetBlue Airways,HPN,TPA,18,0.6062759594391673
1288,JetBlue Airways,HYA,JFK,6,0.34035310686002385
1289,JetBlue Airways,IAD,BOS,56,0.39955272795371594
1290,JetBlue Airways,IAD,JFK,57,0.4108012446931221
1291,JetBlue Airways,JAX,BOS,67,0.3617838166208011
1292,JetBlue Airways,JAX,DCA,31,0.435513227485371
1293,JetBlue Airways,JAX,FLL,58,0.44242820137340866
1294,JetBlue Airways,JAX,JFK,39,0.41568686061294724
1295,JetBlue Airways,JFK,ABQ,11,0.5563856089451518
1296,JetBlue Airways,JFK,ACK,29,0.34171620429125144
1297,JetBlue Airways,JFK,ATL,29,0.5478987307690296
1298,JetBlue Airways,JFK,AUS,34,0.5001690774471936
1299,JetBlue Airways,JFK,BOS,108,0.3805159286660711
1300,JetBlue Airways,JFK,BQN,20,0.42751226201271936
1301,JetBlue Airways,JFK,BTV,60,0.47790377563084085
1302,JetBlue Airways,JFK,BUF,100,0.268565178154426
1303,JetBlue Airways,JFK,BUR,26,0.3561193367847958
1304,JetBlue Airways,JFK,CHS,37,0.3801785253467837
1305,JetBlue Airways,JFK,CLT,39,0.3921578185225717
1306,JetBlue Airways,JFK,DAB,13,0.33082227381214924
1307,JetBlue Airways,JFK,DEN,23,0.6039338038800178
1308,JetBlue Airways,JFK,FLL,140,0.4628519918161473
1309,JetBlue Airways,JFK,HOU,18,0.44787983375731344
1310,JetBlue Airways,JFK,HYA,3,0.4352566181132666
1311,JetBlue Airways,JFK,IAD,47,0.3337516264673555
1312,JetBlue Airways,JFK,JAX,59,0.3996638277058623
1313,JetBlue Airways,JFK,LAS,65,0.46651619551986984
1314,JetBlue Airways,JFK,LAX,164,0.4282515454811829
1315,JetBlue Airways,JFK,LGB,45,0.5709897329822652
1316,JetBlue Airways,JFK,MCO,144,0.5371512396651625
1317,JetBlue Airways,JFK,MSY,51,0.38275049721252385
1318,JetBlue Airways,JFK,MVY,13,0.22331927736982404
1319,JetBlue Airways,JFK,OAK,16,0.3189188872508572
1320,JetBlue Airways,JFK,ONT,7,0.25518221753542286
1321,JetBlue Airways,JFK,ORD,53,0.5183647738359759
1322,JetBlue Airways,JFK,ORH,13,0.3734666466319313
1323,JetBlue Airways,JFK,PBI,82,0.4815646879911551
1324,JetBlue Airways,JFK,PDX,21,0.4032311642103188
1325,JetBlue Airways,JFK,PHX,16,0.6082714232953077
1326,JetBlue Airways,JFK,PSE,20,0.5759112927007471
1327,JetBlue Airways,JFK,PSP,7,0.4558200877825737
1328,JetBlue Airways,JFK,PWM,63,0.3901523093305705
1329,JetBlue Airways,JFK,RDU,52,0.3951173585281781
1330,JetBlue Airways,JFK,RNO,13,0.270269039749189
1331,JetBlue Airways,JFK,ROC,67,0.37522418991661105
1332,JetBlue Airways,JFK,RSW,43,0.4759265540624082
1333,JetBlue Airways,JFK,SAN,31,0.4257051522073589
1334,JetBlue Airways,JFK,SAV,41,0.33079823367907135
1335,JetBlue Airways,JFK,SEA,28,0.39591358137924776
1336,JetBlue Airways,JFK,SFO,90,0.5866744821576014
1337,JetBlue Airways,JFK,SJC,14,0.5511403572935144
1338,JetBlue Airways,JFK,SJU,92,0.4381425847519688
1339,JetBlue Airways,JFK,SLC,26,0.5362141780448542
1340,JetBlue Airways,JFK,SMF,19,0.5015508371124384
1341,JetBlue Airways,JFK,SRQ,20,0.22517170600828956
1342,JetBlue Airways,JFK,SYR,38,0.30902928337264984
1343,JetBlue Airways,JFK,TPA,66,0.36010817685038443
1344,JetBlue Airways,LAS,BOS,55,0.5036527718105918
1345,JetBlue Airways,LAS,FLL,18,0.5070010965140672
1346,JetBlue Airways,LAS,JFK,58,0.37950320712054797
1347,JetBlue Airways,LAS,LGB,64,0.4476075307993979
1348,JetBlue Airways,LAX,BOS,62,0.3573144437454983
1349,JetBlue Airways,LAX,BUF,20,0.549760630622681
1350,JetBlue Airways,LAX,FLL,39,0.4281158020880979
1351,JetBlue Airways,LAX,JFK,171,0.4462360346496521
1352,JetBlue Airways,LAX,MCO,13,0.5402760892484831
1353,JetBlue Airways,LGA,BOS,116,0.21490272086422713
1354,JetBlue Airways,LGA,FLL,101,0.45497624049817376
1355,JetBlue Airways,LGA,MCO,62,0.36575287229089215
1356,JetBlue Airways,LGA,PBI,64,0.45023005445849246
1357,JetBlue Airways,LGB,AUS,21,0.19264476924895763
1358,JetBlue Airways,LGB,BOS,25,0.3154608758384671
1359,JetBlue Airways,LGB,FLL,27,0.2704783399490186
1360,JetBlue Airways,LGB,HDN,2,0.5139920328631393
1361,JetBlue Airways,LGB,JFK,37,0.42774758758175896
1362,JetBlue Airways,LGB,LAS,101,0.4170818986918314
1363,JetBlue Airways,LGB,OAK,51,0.4349469876949512
1364,JetBlue Airways,LGB,PDX,35,0.43002911069555727
1365,JetBlue Airways,LGB,RNO,17,0.4272022641194813
1366,JetBlue Airways,LGB,SEA,32,0.3570879104601609
1367,JetBlue Airways,LGB,SFO,75,0.5190683599161672
1368,JetBlue Airways,LGB,SJC,57,0.4442350230648261
1369,JetBlue Airways,LGB,SLC,66,0.49082543259854333
1370,JetBlue Airways,LGB,SMF,44,0.4125932580686596
1371,JetBlue Airways,MCO,ALB,13,0.4021985085749017
1372,JetBlue Airways,MCO,ATL,10,0.4555724361279231
1373,JetBlue Airways,MCO,AUS,12,0.4604985219829889
1374,JetBlue Airways,MCO,BDL,43,0.5322123177067412
1375,JetBlue Airways,MCO,BOS,106,0.5140951666078558
1376,JetBlue Airways,MCO,BQN,18,0.6073901273712449
1377,JetBlue Airways,MCO,BUF,16,0.4947806564624746
1378,JetBlue Airways,MCO,BWI,15,0.6811908893607778
1379,JetBlue Airways,MCO,DCA,61,0.4324903016275653
1380,JetBlue Airways,MCO,EWR,98,0.6071166990626381
1381,JetBlue Airways,MCO,HPN,68,0.4365792569308774
1382,JetBlue Airways,MCO,JFK,134,0.5368144322974753
1383,JetBlue Airways,MCO,LAX,19,0.4979671819411364
1384,JetBlue Airways,MCO,LGA,72,0.504728373593243
1385,JetBlue Airways,MCO,ORH,21,0.5024475277587226
1386,JetBlue Airways,MCO,PSE,27,0.5950107140025922
1387,JetBlue Airways,MCO,PVD,31,0.7115543531778187
1388,JetBlue Airways,MCO,RIC,29,0.3818505479643549
1389,JetBlue Airways,MCO,SJU,116,0.4786769051413646
1390,JetBlue Airways,MCO,SLC,17,0.5839332184151435
1391,JetBlue Airways,MCO,SWF,11,0.6729385747445703
1392,JetBlue Airways,MCO,SYR,12,0.5575776712656965
1393,JetBlue Airways,MSP,BOS,40,0.3900739981140159
1394,JetBlue Airways,MSY,BOS,29,0.5427459589264994
1395,JetBlue Airways,MSY,FLL,28,0.395384753046545
1396,JetBlue Airways,MSY,JFK,38,0.44918751859403444
1397,JetBlue Airways,MVY,BOS,3,0.6149243472940763
1398,JetBlue Airways,MVY,JFK,12,0.4843121139223873
1399,JetBlue Airways,OAK,BOS,2,0.8886456175162298
1400,JetBlue Airways,OAK,JFK,9,0.6526134520805604
1401,JetBlue Airways,OAK,LGB,65,0.33687246317608344
1402,JetBlue Airways,ONT,JFK,11,0.34522274208331394
1403,JetBlue Airways,ORD,BOS,64,0.6486130337555341
1404,JetBlue Airways,ORD,FLL,22,0.6242353567179332
1405,JetBlue Airways,ORD,JFK,40,0.7108241710587575
1406,JetBlue Airways,ORH,FLL,16,0.4173881982265612
1407,JetBlue Airways,ORH,JFK,9,0.4527551032286785
1408,JetBlue Airways,ORH,MCO,15,0.5504754703695469
1409,JetBlue Airways,PBI,BDL,15,0.48203398950361576
1410,JetBlue Airways,PBI,BOS,98,0.45926851997831375
1411,JetBlue Airways,PBI,DCA,20,0.3523826499279244
1412,JetBlue Airways,PBI,EWR,56,0.5772268254704818
1413,JetBlue Airways,PBI,HPN,78,0.438463925466899
1414,JetBlue Airways,PBI,JFK,98,0.49352832236355637
1415,JetBlue Airways,PBI,LGA,49,0.5442864341263486
1416,JetBlue Airways,PDX,ANC,5,0.36078764304905137
1417,JetBlue Airways,PDX,BOS,17,0.5173266748781724
1418,JetBlue Airways,PDX,JFK,12,0.6484609316644747
1419,JetBlue Airways,PDX,LGB,34,0.5411216670524033
1420,JetBlue Airways,PHL,BOS,107,0.39167213152948555
1421,JetBlue Airways,PHL,FLL,30,0.3947994057052292
1422,JetBlue Airways,PHX,BOS,21,0.4664966945483164
1423,JetBlue Airways,PHX,JFK,15,0.6868740452784434
1424,JetBlue Airways,PIT,BOS,117,0.40182914528775737
1425,JetBlue Airways,PIT,FLL,15,0.4059493217851892
1426,JetBlue Airways,PSE,JFK,14,0.4387300734486776
1427,JetBlue Airways,PSE,MCO,27,0.3544926108931024
1428,JetBlue Airways,PSP,JFK,2,0.6007451177014093
1429,JetBlue Airways,PVD,FLL,20,0.5197680692937908
1430,JetBlue Airways,PVD,MCO,23,0.34248919071308653
1431,JetBlue Airways,PWM,JFK,68,0.37928794893155376
1432,JetBlue Airways,RDU,BOS,73,0.4328033835431831
1433,JetBlue Airways,RDU,FLL,19,0.640782085980334
1434,JetBlue Airways,RDU,JFK,49,0.42821424290510085
1435,JetBlue Airways,RIC,BOS,60,0.43176190482308224
1436,JetBlue Airways,RIC,FLL,44,0.4126225251586403
1437,JetBlue Airways,RIC,MCO,34,0.45318892571111624
1438,JetBlue Airways,RNO,JFK,11,0.19724577734229606
1439,JetBlue Airways,RNO,LGB,12,0.23115216441644015
1440,JetBlue Airways,ROC,JFK,60,0.31481594556516723
1441,JetBlue Airways,RSW,BDL,16,0.5434644447003594
1442,JetBlue Airways,RSW,BOS,73,0.44707390448783857
1443,JetBlue Airways,RSW,DCA,31,0.49288691848101146
1444,JetBlue Airways,RSW,EWR,44,0.593093336284263
1445,JetBlue Airways,RSW,HPN,20,0.5090050908943028
1446,JetBlue Airways,RSW,JFK,56,0.43413262829596794
1447,JetBlue Airways,SAN,BOS,33,0.5728636405510585
1448,JetBlue Airways,SAN,FLL,14,0.5779118307273681
1449,JetBlue Airways,SAN,JFK,30,0.48327529514930895
1450,JetBlue Airways,SAV,BOS,16,0.37643673369631075
1451,JetBlue Airways,SAV,JFK,38,0.38121847753113147
1452,JetBlue Airways,SEA,ANC,4,0.5226777861325289
1453,JetBlue Airways,SEA,BOS,36,0.44590984961845465
1454,JetBlue Airways,SEA,JFK,39,0.5557590747114995
1455,JetBlue Airways,SEA,LGB,32,0.5163077739230533
1456,JetBlue Airways,SFO,BOS,86,0.46487314550247494
1457,JetBlue Airways,SFO,FLL,29,0.5758129754251192
1458,JetBlue Airways,SFO,JFK,124,0.4162418470037161
1459,JetBlue Airways,SFO,LGB,74,0.4343509967749913
1460,JetBlue Airways,SJC,BOS,16,0.755725060125222
1461,JetBlue Airways,SJC,JFK,22,0.6141000868435493
1462,JetBlue Airways,SJC,LGB,59,0.39696700910419264
1463,JetBlue Airways,SJU,BDL,26,0.443334102013048
1464,JetBlue Airways,SJU,BOS,48,0.4082003347756655
1465,JetBlue Airways,SJU,DCA,20,0.4716965124561671
1466,JetBlue Airways,SJU,EWR,37,0.6489301267985096
1467,JetBlue Airways,SJU,FLL,97,0.48972787979690385
1468,JetBlue Airways,SJU,JFK,91,0.4030403696148338
1469,JetBlue Airways,SJU,MCO,96,0.3621343570526103
1470,JetBlue Airways,SJU,STT,36,0.6158063816203391
1471,JetBlue Airways,SJU,STX,25,0.3835025578876173
1472,JetBlue Airways,SJU,TPA,32,0.3870297456127306
1473,JetBlue Airways,SLC,BOS,20,0.43245716645095167
1474,JetBlue Airways,SLC,FLL,14,0.44047452231216033
1475,JetBlue Airways,SLC,JFK,19,0.5850304532174213
1476,JetBlue Airways,SLC,LGB,56,0.482095510427459
1477,JetBlue Airways,SLC,MCO,16,0.44421913804091967
1478,JetBlue Airways,SMF,BOS,4,0.6756762513239077
1479,JetBlue Airways,SMF,JFK,18,0.3169628968269447
1480,JetBlue Airways,SMF,LGB,42,0.41515906330258784
1481,JetBlue Airways,SRQ,BOS,19,0.4742453283302372
1482,JetBlue Airways,SRQ,JFK,10,0.26699867111571884
1483,JetBlue Airways,STT,SJU,24,0.3224524506390419
1484,JetBlue Airways,STX,SJU,15,0.17223539432037643
1485,JetBlue Airways,SWF,FLL,15,0.5497899271978195
1486,JetBlue Airways,SWF,MCO,17,0.6803620820245427
1487,JetBlue Airways,SYR,BOS,16,0.2832408615987198
1488,JetBlue Airways,SYR,FLL,2,0.8662892314157136
1489,JetBlue Airways,SYR,JFK,49,0.3443658783045512
1490,JetBlue Airways,SYR,MCO,14,0.34861642429577316
1491,JetBlue Airways,TPA,BDL,24,0.5969952600498566
1492,JetBlue Airways,TPA,BOS,62,0.529742637389929
1493,JetBlue Airways,TPA,DCA,13,0.4975051532297725
1494,JetBlue Airways,TPA,EWR,36,0.6028767495516583
1495,JetBlue Airways,TPA,HPN,14,0.6532519066407751
1496,JetBlue Airways,TPA,JFK,68,0.42383415515916956
1497,JetBlue Airways,TPA,SJU,36,0.6831121602284305
1498,Delta Air Lines Inc.,ABE,ATL,17,0.25000198219998254
1499,Delta Air Lines Inc.,ABQ,ATL,33,0.28164529890179607
1500,Delta Air Lines Inc.,ABQ,MSP,7,0.2705785068928374
1501,Delta Air Lines Inc.,ABQ,SLC,18,0.16138633243866093
1502,Delta Air Lines Inc.,AGS,ATL,41,0.26533302263489833
1503,Delta Air Lines Inc.,ALB,ATL,53,0.19722708592337196
1504,Delta Air Lines Inc.,ALB,DTW,11,0.14355216160105216
1505,Delta Air Lines Inc.,ALB,MSP,10,0.24908319478503768
1506,Delta Air Lines Inc.,ANC,ATL,6,0.38569807212362756
1507,Delta Air Lines Inc.,ANC,MSP,33,0.21850170664126925
1508,Delta Air Lines Inc.,ANC,SEA,52,0.3349609371755353
1509,Delta Air Lines Inc.,ANC,SLC,3,0.043239063392562095
1510,Delta Air Lines Inc.,ATL,ABE,18,0.31111194474232096
1511,Delta Air Lines Inc.,ATL,ABQ,50,0.3004773223852581
1512,Delta Air Lines Inc.,ATL,AGS,37,0.3988823188004703
1513,Delta Air Lines Inc.,ATL,ALB,44,0.33780126852321524
1514,Delta Air Lines Inc.,ATL,ANC,5,0.3888673126383944
1515,Delta Air Lines Inc.,ATL,ATW,21,0.39739761992671213
1516,Delta Air Lines Inc.,ATL,AUS,141,0.36756998171362015
1517,Delta Air Lines Inc.,ATL,AVL,29,0.2828509485125688
1518,Delta Air Lines Inc.,ATL,AVP,14,0.24770853051945732
1519,Delta Air Lines Inc.,ATL,BDL,117,0.2608067872034823
1520,Delta Air Lines Inc.,ATL,BHM,161,0.34760153591337745
1521,Delta Air Lines Inc.,ATL,BNA,176,0.3257573956022738
1522,Delta Air Lines Inc.,ATL,BOS,225,0.4422729219914592
1523,Delta Air Lines Inc.,ATL,BTR,36,0.2616309644323859
1524,Delta Air Lines Inc.,ATL,BTV,17,0.24615570280174665
1525,Delta Air Lines Inc.,ATL,BUF,100,0.28936057145207306
1526,Delta Air Lines Inc.,ATL,BWI,179,0.33476400503286835
1527,Delta Air Lines Inc.,ATL,BZN,5,0.2913372539266489
1528,Delta Air Lines Inc.,ATL,CAE,109,0.29137407060661075
1529,Delta Air Lines Inc.,ATL,CAK,41,0.3080629560446778
1530,Delta Air Lines Inc.,ATL,CHA,48,0.26457917025678257
1531,Delta Air Lines Inc.,ATL,CHO,15,0.26356626641136593
1532,Delta Air Lines Inc.,ATL,CHS,182,0.2695698871185026
1533,Delta Air Lines Inc.,ATL,CID,15,0.22795151753727974
1534,Delta Air Lines Inc.,ATL,CLE,123,0.296742466932359
1535,Delta Air Lines Inc.,ATL,CLT,164,0.3154490843112856
1536,Delta Air Lines Inc.,ATL,CMH,137,0.34072042173940414
1537,Delta Air Lines Inc.,ATL,COS,15,0.2826691410323269
1538,Delta Air Lines Inc.,ATL,CRW,15,0.24299477171153055
1539,Delta Air Lines Inc.,ATL,CVG,127,0.31801303677390746
1540,Delta Air Lines Inc.,ATL,DAB,87,0.24360982621035068
1541,Delta Air Lines Inc.,ATL,DAL,79,0.25376000260574555
1542,Delta Air Lines Inc.,ATL,DAY,67,0.3372374658875434
1543,Delta Air Lines Inc.,ATL,DCA,197,0.3919638009079014
1544,Delta Air Lines Inc.,ATL,DEN,153,0.3977065551225096
1545,Delta Air Lines Inc.,ATL,DFW,202,0.3346333571598234
1546,Delta Air Lines Inc.,ATL,DSM,55,0.2546418615945479
1547,Delta Air Lines Inc.,ATL,DTW,190,0.33269226788738776
1548,Delta Air Lines Inc.,ATL,ECP,104,0.2867713591301627
1549,Delta Air Lines Inc.,ATL,EGE,2,0.40595630883930367
1550,Delta Air Lines Inc.,ATL,ELP,51,0.2169257887887889
1551,Delta Air Lines Inc.,ATL,EVV,9,0.33502074658658626
1552,Delta Air Lines Inc.,ATL,EWR,214,0.4502025004188233
1553,Delta Air Lines Inc.,ATL,EYW,55,0.21740904327710928
1554,Delta Air Lines Inc.,ATL,FAY,23,0.2866681280681268
1555,Delta Air Lines Inc.,ATL,FCA,3,0.41698032246963224
1556,Delta Air Lines Inc.,ATL,FLL,251,0.3584167260266176
1557,Delta Air Lines Inc.,ATL,FNT,19,0.2167996454781614
1558,Delta Air Lines Inc.,ATL,FSD,19,0.26286067079593506
1559,Delta Air Lines Inc.,ATL,GNV,22,0.23793388203354696
1560,Delta Air Lines Inc.,ATL,GPT,46,0.280315418164276
1561,Delta Air Lines Inc.,ATL,GRB,4,0.013050470198496814
