,Carrier,Origin,Destination,NumFlights,AvgProbDelayed
1977,Delta Air Lines Inc.,LAX,CVG,31,0.36841449129555726
1978,Delta Air Lines Inc.,LAX,DCA,13,0.28319005574499784
1979,Delta Air Lines Inc.,LAX,DEN,55,0.22050946773765
1980,Delta Air Lines Inc.,LAX,DFW,30,0.32663646575072736
1981,Delta Air Lines Inc.,LAX,DTW,115,0.38718137607895686
1982,Delta Air Lines Inc.,LAX,GEG,2,0.023581148551312884
1983,Delta Air Lines Inc.,LAX,HNL,69,0.34926244578156046
1984,Delta Air Lines Inc.,LAX,IND,18,0.15703405531659087
1985,Delta Air Lines Inc.,LAX,JFK,159,0.3352479941396043
1986,Delta Air Lines Inc.,LAX,KOA,16,0.23105092215798648
1987,Delta Air Lines Inc.,LAX,LAS,50,0.17299820967917046
1988,Delta Air Lines Inc.,LAX,LIH,12,0.4453586705624899
1989,Delta Air Lines Inc.,LAX,MCI,19,0.25762522874396787
1990,Delta Air Lines Inc.,LAX,MCO,62,0.4513337302858288
1991,Delta Air Lines Inc.,LAX,MEM,15,0.3557057838222471
1992,Delta Air Lines Inc.,LAX,MIA,8,0.349116054360035
1993,Delta Air Lines Inc.,LAX,MSP,124,0.367693523796003
1994,Delta Air Lines Inc.,LAX,MSY,49,0.3644845337929075
1995,Delta Air Lines Inc.,LAX,OAK,8,0.1538420842262942
1996,Delta Air Lines Inc.,LAX,OGG,42,0.283242120992045
1997,Delta Air Lines Inc.,LAX,PDX,83,0.20599530277432906
1998,Delta Air Lines Inc.,LAX,RDU,24,0.43739270551629206
1999,Delta Air Lines Inc.,LAX,SAN,12,0.147398196658356
2000,Delta Air Lines Inc.,LAX,SAT,1,0.35459450881366306
2001,Delta Air Lines Inc.,LAX,SEA,136,0.3101709314887712
2002,Delta Air Lines Inc.,LAX,SFO,101,0.1723378516192801
2003,Delta Air Lines Inc.,LAX,SJC,4,0.10992864472690149
2004,Delta Air Lines Inc.,LAX,SLC,145,0.3184915533297417
2005,Delta Air Lines Inc.,LAX,SMF,1,0.014058854439672076
2006,Delta Air Lines Inc.,LAX,TPA,15,0.45768340388211687
2007,Delta Air Lines Inc.,LEX,ATL,75,0.18944631116452862
2008,Delta Air Lines Inc.,LFT,ATL,10,0.3046424975763701
2009,Delta Air Lines Inc.,LGA,ATL,279,0.21827482955726962
2010,Delta Air Lines Inc.,LGA,BOS,80,0.2195545308332611
2011,Delta Air Lines Inc.,LGA,BZN,2,0.08930964913811598
2012,Delta Air Lines Inc.,LGA,CMH,1,0.01624550881965081
2013,Delta Air Lines Inc.,LGA,CVG,8,0.1608087311883207
2014,Delta Air Lines Inc.,LGA,DEN,39,0.26966577539945125
2015,Delta Air Lines Inc.,LGA,DFW,15,0.17424563584775035
2016,Delta Air Lines Inc.,LGA,DTW,154,0.1749783627659003
2017,Delta Air Lines Inc.,LGA,FLL,92,0.17404009274438714
2018,Delta Air Lines Inc.,LGA,GSP,1,0.07539353063153882
2019,Delta Air Lines Inc.,LGA,MCO,93,0.2698724042329831
2020,Delta Air Lines Inc.,LGA,MIA,90,0.21263827431984697
2021,Delta Air Lines Inc.,LGA,MSP,119,0.22513266556767095
2022,Delta Air Lines Inc.,LGA,MSY,29,0.24925602845081513
2023,Delta Air Lines Inc.,LGA,MYR,1,0.9464846419017275
2024,Delta Air Lines Inc.,LGA,ORD,43,0.2312755454237466
2025,Delta Air Lines Inc.,LGA,PBI,78,0.28324839803384483
2026,Delta Air Lines Inc.,LGA,RSW,34,0.18835945294607717
2027,Delta Air Lines Inc.,LGA,SRQ,9,0.15165394895902226
2028,Delta Air Lines Inc.,LGA,TPA,89,0.17550741217765878
2029,Delta Air Lines Inc.,LIH,LAX,10,0.39303398375826193
2030,Delta Air Lines Inc.,LIH,SEA,20,0.2245891108937616
2031,Delta Air Lines Inc.,LIT,ATL,101,0.21467773122787542
2032,Delta Air Lines Inc.,MCI,ATL,160,0.28043378081563863
2033,Delta Air Lines Inc.,MCI,DTW,59,0.19458253679593782
2034,Delta Air Lines Inc.,MCI,LAX,25,0.2840360911690952
2035,Delta Air Lines Inc.,MCI,MSP,75,0.12915594266310193
2036,Delta Air Lines Inc.,MCI,SLC,39,0.1265007832883333
2037,Delta Air Lines Inc.,MCO,ATL,293,0.30299583100789074
2038,Delta Air Lines Inc.,MCO,BOS,50,0.3061599599418934
2039,Delta Air Lines Inc.,MCO,CVG,42,0.19057356435054154
2040,Delta Air Lines Inc.,MCO,DTW,119,0.23588378615362593
2041,Delta Air Lines Inc.,MCO,IND,17,0.16958202008164966
2042,Delta Air Lines Inc.,MCO,JFK,73,0.2739184864275162
2043,Delta Air Lines Inc.,MCO,LAX,42,0.42622094605266136
2044,Delta Air Lines Inc.,MCO,LGA,92,0.25144904158660125
2045,Delta Air Lines Inc.,MCO,MIA,11,0.2520656370181797
2046,Delta Air Lines Inc.,MCO,MSP,86,0.2786003241912403
2047,Delta Air Lines Inc.,MCO,RDU,31,0.09020712264035298
2048,Delta Air Lines Inc.,MCO,SEA,17,0.23107979114147706
2049,Delta Air Lines Inc.,MCO,SLC,48,0.30973949014344654
2050,Delta Air Lines Inc.,MDT,ATL,39,0.265388950732593
2051,Delta Air Lines Inc.,MDW,ATL,125,0.19578248923420447
2052,Delta Air Lines Inc.,MEM,ATL,161,0.31954312534797585
2053,Delta Air Lines Inc.,MEM,DTW,13,0.15235032625964756
2054,Delta Air Lines Inc.,MEM,LAX,25,0.2913189982108887
2055,Delta Air Lines Inc.,MEM,MSP,27,0.13079673525995084
2056,Delta Air Lines Inc.,MHT,ATL,13,0.3925911578837802
2057,Delta Air Lines Inc.,MHT,DTW,3,0.08818939125693072
2058,Delta Air Lines Inc.,MIA,ATL,196,0.3849814124988063
2059,Delta Air Lines Inc.,MIA,DTW,38,0.3656647151843077
2060,Delta Air Lines Inc.,MIA,JFK,61,0.29546282558652637
2061,Delta Air Lines Inc.,MIA,LAX,6,0.49192972196174717
2062,Delta Air Lines Inc.,MIA,LGA,92,0.30628765586916207
2063,Delta Air Lines Inc.,MIA,MCO,11,0.10541819136201278
2064,Delta Air Lines Inc.,MIA,MSP,46,0.37939702401778796
2065,Delta Air Lines Inc.,MKE,ATL,118,0.22461317461067842
2066,Delta Air Lines Inc.,MKE,DTW,30,0.21807046680505443
2067,Delta Air Lines Inc.,MKE,MSP,86,0.14549745506001793
2068,Delta Air Lines Inc.,MKE,SEA,8,0.37102701080463374
2069,Delta Air Lines Inc.,MKE,SLC,3,0.5298234435601021
2070,Delta Air Lines Inc.,MLB,ATL,85,0.21347649536370814
2071,Delta Air Lines Inc.,MOB,ATL,15,0.3603107004234021
2072,Delta Air Lines Inc.,MSN,ATL,64,0.1752142985459736
2073,Delta Air Lines Inc.,MSN,DTW,27,0.1300012487546253
2074,Delta Air Lines Inc.,MSN,MSP,44,0.12021169175690073
2075,Delta Air Lines Inc.,MSO,MSP,15,0.3148398801517713
2076,Delta Air Lines Inc.,MSO,SLC,14,0.3715830234218184
2077,Delta Air Lines Inc.,MSP,ABQ,11,0.18873834412999066
2078,Delta Air Lines Inc.,MSP,ALB,5,0.32582290258931257
2079,Delta Air Lines Inc.,MSP,ANC,27,0.29056531669261404
2080,Delta Air Lines Inc.,MSP,ATL,214,0.33069529110124896
2081,Delta Air Lines Inc.,MSP,ATW,11,0.21650274955775883
2082,Delta Air Lines Inc.,MSP,AUS,56,0.2798496561933067
2083,Delta Air Lines Inc.,MSP,BDL,43,0.21200436269533657
2084,Delta Air Lines Inc.,MSP,BIL,31,0.14570626309805482
2085,Delta Air Lines Inc.,MSP,BIS,23,0.165102418570065
2086,Delta Air Lines Inc.,MSP,BNA,29,0.2637166089361709
2087,Delta Air Lines Inc.,MSP,BOI,26,0.2874122770949541
2088,Delta Air Lines Inc.,MSP,BOS,99,0.33337668721890096
2089,Delta Air Lines Inc.,MSP,BUF,17,0.31229630460834573
2090,Delta Air Lines Inc.,MSP,BWI,39,0.33216797330263265
2091,Delta Air Lines Inc.,MSP,BZN,45,0.19492520913994235
2092,Delta Air Lines Inc.,MSP,CID,1,0.7621142537102343
2093,Delta Air Lines Inc.,MSP,CLE,15,0.3855608088623465
2094,Delta Air Lines Inc.,MSP,CLT,49,0.21836023242910305
2095,Delta Air Lines Inc.,MSP,CMH,27,0.28843523096232904
2096,Delta Air Lines Inc.,MSP,CVG,12,0.31247743894571495
2097,Delta Air Lines Inc.,MSP,DCA,112,0.2690660089149261
2098,Delta Air Lines Inc.,MSP,DEN,79,0.36777948059328563
2099,Delta Air Lines Inc.,MSP,DFW,44,0.329360252690978
2100,Delta Air Lines Inc.,MSP,DTW,155,0.27677083625729976
2101,Delta Air Lines Inc.,MSP,EWR,33,0.2565974745064082
2102,Delta Air Lines Inc.,MSP,FAI,4,0.3704251892213203
2103,Delta Air Lines Inc.,MSP,FAR,29,0.1409262036955276
2104,Delta Air Lines Inc.,MSP,FCA,11,0.24338266412870999
2105,Delta Air Lines Inc.,MSP,FLL,29,0.3838284442220186
2106,Delta Air Lines Inc.,MSP,FSD,32,0.1365942531555408
2107,Delta Air Lines Inc.,MSP,GEG,49,0.28570021326619355
2108,Delta Air Lines Inc.,MSP,GRB,25,0.08675884779642748
2109,Delta Air Lines Inc.,MSP,GRR,50,0.3005274050161142
2110,Delta Air Lines Inc.,MSP,GTF,5,0.004003718789442314
2111,Delta Air Lines Inc.,MSP,HDN,6,0.20543555339870465
2112,Delta Air Lines Inc.,MSP,HNL,12,0.33622856629743336
2113,Delta Air Lines Inc.,MSP,IAD,8,0.28717191849463447
2114,Delta Air Lines Inc.,MSP,IAH,12,0.4622688373993257
2115,Delta Air Lines Inc.,MSP,IND,37,0.27141543818138114
2116,Delta Air Lines Inc.,MSP,JAC,5,0.0962807444589449
2117,Delta Air Lines Inc.,MSP,JAX,15,0.2738048650711483
2118,Delta Air Lines Inc.,MSP,JFK,76,0.24200860800094656
2119,Delta Air Lines Inc.,MSP,LAS,118,0.35777103173376956
2120,Delta Air Lines Inc.,MSP,LAX,145,0.4042578305678167
2121,Delta Air Lines Inc.,MSP,LGA,112,0.3314714502342362
2122,Delta Air Lines Inc.,MSP,MCI,105,0.22998004744823797
2123,Delta Air Lines Inc.,MSP,MCO,83,0.40810236442303877
2124,Delta Air Lines Inc.,MSP,MEM,30,0.1439171532346325
2125,Delta Air Lines Inc.,MSP,MIA,36,0.34166082345631404
2126,Delta Air Lines Inc.,MSP,MKE,97,0.22867259591638317
2127,Delta Air Lines Inc.,MSP,MSN,35,0.0949711293671024
2128,Delta Air Lines Inc.,MSP,MSO,26,0.24252262174799416
2129,Delta Air Lines Inc.,MSP,MSY,22,0.23388581997940425
2130,Delta Air Lines Inc.,MSP,OMA,34,0.1797215550782819
2131,Delta Air Lines Inc.,MSP,ORD,94,0.1920443987985344
2132,Delta Air Lines Inc.,MSP,PBI,3,0.25088405955299
2133,Delta Air Lines Inc.,MSP,PDX,58,0.3941587572586639
2134,Delta Air Lines Inc.,MSP,PHL,63,0.2619139785807371
2135,Delta Air Lines Inc.,MSP,PHX,105,0.27236907815475864
2136,Delta Air Lines Inc.,MSP,PIT,33,0.3230042644136003
2137,Delta Air Lines Inc.,MSP,PSP,11,0.2727516312534168
2138,Delta Air Lines Inc.,MSP,RAP,9,0.24540809862790894
2139,Delta Air Lines Inc.,MSP,RDU,47,0.22772024157152942
2140,Delta Air Lines Inc.,MSP,RNO,1,0.04955427645403853
2141,Delta Air Lines Inc.,MSP,ROC,12,0.24584723983916135
2142,Delta Air Lines Inc.,MSP,RSW,48,0.3525453090334809
2143,Delta Air Lines Inc.,MSP,SAN,68,0.40793908646895144
2144,Delta Air Lines Inc.,MSP,SAT,7,0.2073314965756905
2145,Delta Air Lines Inc.,MSP,SDF,2,0.028551617856520675
2146,Delta Air Lines Inc.,MSP,SEA,114,0.37440591333276635
2147,Delta Air Lines Inc.,MSP,SFO,103,0.31035762234098774
2148,Delta Air Lines Inc.,MSP,SJC,43,0.18594631475221843
2149,Delta Air Lines Inc.,MSP,SLC,93,0.22908379141444482
2150,Delta Air Lines Inc.,MSP,SMF,28,0.3326977005646633
2151,Delta Air Lines Inc.,MSP,SNA,53,0.2605503656217694
2152,Delta Air Lines Inc.,MSP,STL,54,0.2266020385908184
2153,Delta Air Lines Inc.,MSP,SYR,6,0.38612357987492896
2154,Delta Air Lines Inc.,MSP,TPA,36,0.3398471501829769
2155,Delta Air Lines Inc.,MSP,TUS,12,0.23557274003346396
2156,Delta Air Lines Inc.,MSP,TVC,2,0.9596178205734467
2157,Delta Air Lines Inc.,MSY,ATL,193,0.38437896785023984
2158,Delta Air Lines Inc.,MSY,DTW,57,0.262665694112304
2159,Delta Air Lines Inc.,MSY,JFK,35,0.2382658360629741
2160,Delta Air Lines Inc.,MSY,LAX,53,0.33307729728322594
2161,Delta Air Lines Inc.,MSY,LGA,22,0.24227974401874147
2162,Delta Air Lines Inc.,MSY,MSP,23,0.3100666481009792
2163,Delta Air Lines Inc.,MSY,SLC,15,0.3734794039628086
2164,Delta Air Lines Inc.,MTJ,ATL,2,0.21212114216762173
2165,Delta Air Lines Inc.,MYR,ATL,66,0.24670619652692066
2166,Delta Air Lines Inc.,OAK,ATL,2,0.5112782330733254
2167,Delta Air Lines Inc.,OAK,LAX,7,0.20393746113143046
2168,Delta Air Lines Inc.,OAK,SLC,49,0.3282534761883541
2169,Delta Air Lines Inc.,OGG,LAX,34,0.4404924327534419
2170,Delta Air Lines Inc.,OGG,SEA,16,0.31478947222806514
2171,Delta Air Lines Inc.,OGG,SLC,4,0.30101280355303506
2172,Delta Air Lines Inc.,OKC,ATL,91,0.2330796596879886
2173,Delta Air Lines Inc.,OMA,ATL,81,0.31360047112576167
2174,Delta Air Lines Inc.,OMA,DTW,2,0.07272765749994575
2175,Delta Air Lines Inc.,OMA,LGA,1,0.17742078507700937
2176,Delta Air Lines Inc.,OMA,MSP,23,0.1656877868451873
2177,Delta Air Lines Inc.,OMA,SLC,1,0.01838130560021911
2178,Delta Air Lines Inc.,ONT,SLC,16,0.2396235743907968
2179,Delta Air Lines Inc.,ORD,ATL,207,0.3021877170745935
2180,Delta Air Lines Inc.,ORD,DTW,77,0.20177242904473347
2181,Delta Air Lines Inc.,ORD,LGA,39,0.2295734094881832
2182,Delta Air Lines Inc.,ORD,MSP,82,0.25494100409402054
2183,Delta Air Lines Inc.,ORD,SEA,51,0.32376497934748294
2184,Delta Air Lines Inc.,ORD,SLC,40,0.2888349367558505
2185,Delta Air Lines Inc.,ORF,ATL,155,0.2176069573588673
2186,Delta Air Lines Inc.,PBI,ATL,175,0.3491033659185811
2187,Delta Air Lines Inc.,PBI,BOS,8,0.3610573676157489
2188,Delta Air Lines Inc.,PBI,DTW,21,0.33233792065226286
2189,Delta Air Lines Inc.,PBI,JFK,22,0.31102336675831016
2190,Delta Air Lines Inc.,PBI,LGA,83,0.22481843871054893
2191,Delta Air Lines Inc.,PBI,MSP,3,0.13584175209431845
2192,Delta Air Lines Inc.,PDX,ATL,59,0.34554129104183906
2193,Delta Air Lines Inc.,PDX,DTW,26,0.2178400960780293
2194,Delta Air Lines Inc.,PDX,HNL,2,0.10464580767063683
2195,Delta Air Lines Inc.,PDX,JFK,25,0.34599419614643234
2196,Delta Air Lines Inc.,PDX,LAX,57,0.3003000885948624
2197,Delta Air Lines Inc.,PDX,MSP,66,0.27361775725754595
2198,Delta Air Lines Inc.,PDX,SEA,16,0.1795375084155725
2199,Delta Air Lines Inc.,PDX,SLC,96,0.41405113725568515
2200,Delta Air Lines Inc.,PHF,ATL,15,0.11817575790318353
2201,Delta Air Lines Inc.,PHL,ATL,174,0.26495098918422044
2202,Delta Air Lines Inc.,PHL,DTW,74,0.13277322888814985
2203,Delta Air Lines Inc.,PHL,JFK,8,0.23658866143659926
2204,Delta Air Lines Inc.,PHL,MSP,61,0.18610337492191176
2205,Delta Air Lines Inc.,PHL,SLC,20,0.24424954323142534
2206,Delta Air Lines Inc.,PHX,ATL,103,0.32730202086186133
2207,Delta Air Lines Inc.,PHX,CVG,5,0.6332176277066139
2208,Delta Air Lines Inc.,PHX,DTW,59,0.3536379489294471
2209,Delta Air Lines Inc.,PHX,JFK,40,0.32889467847817533
2210,Delta Air Lines Inc.,PHX,MSP,103,0.28980065402619737
2211,Delta Air Lines Inc.,PHX,SEA,24,0.345957082821049
2212,Delta Air Lines Inc.,PHX,SLC,81,0.42658894468767894
2213,Delta Air Lines Inc.,PIT,ATL,127,0.30698133577028963
2214,Delta Air Lines Inc.,PIT,DTW,18,0.28315127242584726
2215,Delta Air Lines Inc.,PIT,MSP,32,0.2266581957954163
2216,Delta Air Lines Inc.,PIT,SLC,9,0.3633677110782925
2217,Delta Air Lines Inc.,PNS,ATL,138,0.2692651228441367
2218,Delta Air Lines Inc.,PSC,SLC,8,0.37471257313946466
2219,Delta Air Lines Inc.,PSP,ATL,1,0.5996224888446344
2220,Delta Air Lines Inc.,PSP,MSP,6,0.13052580947966336
2221,Delta Air Lines Inc.,PSP,SEA,4,0.48460952191002915
2222,Delta Air Lines Inc.,PVD,ATL,57,0.3424574635765236
2223,Delta Air Lines Inc.,PVD,DTW,18,0.2004251346938689
2224,Delta Air Lines Inc.,PWM,ATL,33,0.3367568133267319
2225,Delta Air Lines Inc.,PWM,DTW,3,0.2754572950627569
2226,Delta Air Lines Inc.,RAP,MSP,15,0.27597880430862926
2227,Delta Air Lines Inc.,RDU,ATL,211,0.35511962830064914
2228,Delta Air Lines Inc.,RDU,BOS,33,0.27521534642551515
2229,Delta Air Lines Inc.,RDU,DTW,76,0.2072684688374232
2230,Delta Air Lines Inc.,RDU,LAX,28,0.46542152928443603
2231,Delta Air Lines Inc.,RDU,LGA,1,0.013348305229916304
2232,Delta Air Lines Inc.,RDU,MCO,43,0.2784185682857738
2233,Delta Air Lines Inc.,RDU,MSP,35,0.2697355960364449
2234,Delta Air Lines Inc.,RDU,SEA,15,0.36328844813388356
2235,Delta Air Lines Inc.,RDU,SLC,16,0.3311387082285418
2236,Delta Air Lines Inc.,RDU,TPA,7,0.16674878345332358
2237,Delta Air Lines Inc.,RIC,ATL,195,0.21141720736382227
2238,Delta Air Lines Inc.,RNO,ATL,2,0.8155752945615258
2239,Delta Air Lines Inc.,RNO,SLC,39,0.29847230297533406
2240,Delta Air Lines Inc.,ROA,ATL,18,0.3185846334787441
2241,Delta Air Lines Inc.,ROC,ATL,58,0.1930665608712475
2242,Delta Air Lines Inc.,ROC,DTW,2,0.008395448804963825
2243,Delta Air Lines Inc.,ROC,MSP,10,0.13455142021920935
2244,Delta Air Lines Inc.,RSW,ATL,163,0.22538928638568514
2245,Delta Air Lines Inc.,RSW,BOS,2,0.026865937125992837
2246,Delta Air Lines Inc.,RSW,CVG,11,0.2009153174416422
2247,Delta Air Lines Inc.,RSW,DTW,52,0.22241421512935086
2248,Delta Air Lines Inc.,RSW,IND,1,0.07038483873518135
2249,Delta Air Lines Inc.,RSW,JFK,5,0.343081718613106
2250,Delta Air Lines Inc.,RSW,LGA,37,0.155190663158455
2251,Delta Air Lines Inc.,RSW,MSP,29,0.18110072323668602
2252,Delta Air Lines Inc.,SAN,ATL,93,0.3795090875456896
2253,Delta Air Lines Inc.,SAN,DTW,40,0.4837017652287471
2254,Delta Air Lines Inc.,SAN,JFK,59,0.31284328214929785
2255,Delta Air Lines Inc.,SAN,LAX,17,0.5514856998438173
2256,Delta Air Lines Inc.,SAN,MSP,78,0.35773958731186967
2257,Delta Air Lines Inc.,SAN,SEA,22,0.438888123715696
2258,Delta Air Lines Inc.,SAN,SLC,94,0.3635557181150482
2259,Delta Air Lines Inc.,SAT,ATL,123,0.294084660084402
2260,Delta Air Lines Inc.,SAT,DTW,12,0.22124516733436464
2261,Delta Air Lines Inc.,SAT,JFK,20,0.15111471775678034
2262,Delta Air Lines Inc.,SAT,LAX,1,0.8892436013703373
2263,Delta Air Lines Inc.,SAT,MSP,7,0.09695221303322928
2264,Delta Air Lines Inc.,SAT,SLC,20,0.17392958617846518
2265,Delta Air Lines Inc.,SAV,ATL,184,0.22876794252262805
2266,Delta Air Lines Inc.,SAV,JFK,5,0.20059258230756014
2267,Delta Air Lines Inc.,SDF,ATL,136,0.2359232696369737
2268,Delta Air Lines Inc.,SDF,MSP,4,0.24340281143641587
2269,Delta Air Lines Inc.,SEA,ANC,61,0.348910113431518
2270,Delta Air Lines Inc.,SEA,ATL,113,0.397659172356903
2271,Delta Air Lines Inc.,SEA,AUS,21,0.24902965449648956
2272,Delta Air Lines Inc.,SEA,BNA,12,0.3248769281044053
2273,Delta Air Lines Inc.,SEA,BOS,33,0.4047104616167609
2274,Delta Air Lines Inc.,SEA,CVG,14,0.40056828555776997
2275,Delta Air Lines Inc.,SEA,DEN,70,0.3513325035834027
2276,Delta Air Lines Inc.,SEA,DTW,83,0.39395435855518124
2277,Delta Air Lines Inc.,SEA,FAI,15,0.20400434006293727
2278,Delta Air Lines Inc.,SEA,FLL,1,0.0004338376963526559
2279,Delta Air Lines Inc.,SEA,GEG,18,0.15022736831045702
2280,Delta Air Lines Inc.,SEA,HNL,30,0.3491302388830692
2281,Delta Air Lines Inc.,SEA,IAD,9,0.627311814998693
2282,Delta Air Lines Inc.,SEA,IND,3,0.3813205997539155
2283,Delta Air Lines Inc.,SEA,JFK,85,0.3702754872634854
2284,Delta Air Lines Inc.,SEA,JNU,6,0.19382631253124405
2285,Delta Air Lines Inc.,SEA,KOA,14,0.48043232938733127
2286,Delta Air Lines Inc.,SEA,LAS,69,0.3110074063583127
2287,Delta Air Lines Inc.,SEA,LAX,159,0.3685133202824842
2288,Delta Air Lines Inc.,SEA,LIH,18,0.32215770089189283
2289,Delta Air Lines Inc.,SEA,MCO,21,0.2957592099714788
2290,Delta Air Lines Inc.,SEA,MKE,6,0.3539424345740221
2291,Delta Air Lines Inc.,SEA,MSP,97,0.39660001480818075
2292,Delta Air Lines Inc.,SEA,MSY,3,0.3794468138660556
2293,Delta Air Lines Inc.,SEA,OGG,24,0.3934974468050352
2294,Delta Air Lines Inc.,SEA,ORD,52,0.301709306838548
2295,Delta Air Lines Inc.,SEA,PDX,20,0.17668458740105591
2296,Delta Air Lines Inc.,SEA,PHX,33,0.3285134949592508
2297,Delta Air Lines Inc.,SEA,PSP,7,0.2836928375697587
2298,Delta Air Lines Inc.,SEA,RDU,22,0.36607953268159926
2299,Delta Air Lines Inc.,SEA,SAN,26,0.28974019249922695
2300,Delta Air Lines Inc.,SEA,SFO,78,0.18428461211080976
2301,Delta Air Lines Inc.,SEA,SLC,129,0.37530623095835774
2302,Delta Air Lines Inc.,SEA,TUS,4,0.21876539165995212
2303,Delta Air Lines Inc.,SFO,ATL,129,0.3469877735972001
2304,Delta Air Lines Inc.,SFO,BOS,24,0.49383722613744113
2305,Delta Air Lines Inc.,SFO,CVG,17,0.2868756963238863
2306,Delta Air Lines Inc.,SFO,DTW,83,0.3324876965617835
2307,Delta Air Lines Inc.,SFO,HNL,1,0.0697617121901766
2308,Delta Air Lines Inc.,SFO,JFK,114,0.2955699384382851
2309,Delta Air Lines Inc.,SFO,LAX,100,0.27111305847652545
2310,Delta Air Lines Inc.,SFO,MSP,96,0.2956060789237765
2311,Delta Air Lines Inc.,SFO,SEA,79,0.3158763797832044
2312,Delta Air Lines Inc.,SFO,SLC,54,0.32146453720294876
2313,Delta Air Lines Inc.,SJC,ATL,53,0.3820331370838649
2314,Delta Air Lines Inc.,SJC,DTW,4,0.32171987327783724
2315,Delta Air Lines Inc.,SJC,JFK,15,0.31467600735949225
2316,Delta Air Lines Inc.,SJC,LAX,3,0.6512436274442885
2317,Delta Air Lines Inc.,SJC,MSP,28,0.42660688879390257
2318,Delta Air Lines Inc.,SJC,SLC,76,0.24670749754008892
2319,Delta Air Lines Inc.,SJU,ATL,61,0.3255300371183464
2320,Delta Air Lines Inc.,SJU,JFK,40,0.19988201206921957
2321,Delta Air Lines Inc.,SLC,ABQ,17,0.27270987457587825
2322,Delta Air Lines Inc.,SLC,ANC,2,0.20009281515918412
2323,Delta Air Lines Inc.,SLC,ATL,148,0.4400486012371961
2324,Delta Air Lines Inc.,SLC,AUS,34,0.3798867610562991
2325,Delta Air Lines Inc.,SLC,BIL,30,0.3453794020821289
2326,Delta Air Lines Inc.,SLC,BNA,18,0.39075452592876325
2327,Delta Air Lines Inc.,SLC,BOI,45,0.3097509670649733
2328,Delta Air Lines Inc.,SLC,BOS,41,0.4218756874863694
2329,Delta Air Lines Inc.,SLC,BWI,30,0.36672878469494435
2330,Delta Air Lines Inc.,SLC,BZN,17,0.26169735399254995
2331,Delta Air Lines Inc.,SLC,CLE,7,0.374186781540315
2332,Delta Air Lines Inc.,SLC,CLT,23,0.32147201653584695
2333,Delta Air Lines Inc.,SLC,CVG,21,0.36973316084384045
2334,Delta Air Lines Inc.,SLC,DCA,28,0.39298138664807836
2335,Delta Air Lines Inc.,SLC,DEN,73,0.3477797742153085
2336,Delta Air Lines Inc.,SLC,DFW,64,0.3070871818377861
2337,Delta Air Lines Inc.,SLC,DTW,77,0.4060004974448065
2338,Delta Air Lines Inc.,SLC,EWR,16,0.3091906658934556
2339,Delta Air Lines Inc.,SLC,FCA,18,0.3660515590105173
2340,Delta Air Lines Inc.,SLC,FLL,12,0.3467853236520851
2341,Delta Air Lines Inc.,SLC,GEG,43,0.26774028346230727
2342,Delta Air Lines Inc.,SLC,HNL,21,0.36724333506204765
2343,Delta Air Lines Inc.,SLC,IAD,20,0.45698794636146467
2344,Delta Air Lines Inc.,SLC,IAH,18,0.3422784066966512
2345,Delta Air Lines Inc.,SLC,IND,12,0.5111581511554194
2346,Delta Air Lines Inc.,SLC,JAC,41,0.2524311908996859
2347,Delta Air Lines Inc.,SLC,JFK,93,0.3434409880531496
2348,Delta Air Lines Inc.,SLC,LAS,103,0.32438508861833276
2349,Delta Air Lines Inc.,SLC,LAX,138,0.39106623762420434
2350,Delta Air Lines Inc.,SLC,MCI,39,0.2839494180765701
2351,Delta Air Lines Inc.,SLC,MCO,49,0.32867794781598053
2352,Delta Air Lines Inc.,SLC,MKE,4,0.1851039619918174
2353,Delta Air Lines Inc.,SLC,MSO,13,0.08197383417930577
2354,Delta Air Lines Inc.,SLC,MSP,92,0.37185379695335724
2355,Delta Air Lines Inc.,SLC,MSY,18,0.3198360398682183
2356,Delta Air Lines Inc.,SLC,OAK,60,0.22438353989533638
2357,Delta Air Lines Inc.,SLC,OGG,3,0.27683206635043034
2358,Delta Air Lines Inc.,SLC,OMA,5,0.32803141614865516
2359,Delta Air Lines Inc.,SLC,ONT,19,0.23196116622460497
2360,Delta Air Lines Inc.,SLC,ORD,32,0.3855242974547656
2361,Delta Air Lines Inc.,SLC,PDX,104,0.2866541506907518
2362,Delta Air Lines Inc.,SLC,PHL,27,0.2769654019919363
2363,Delta Air Lines Inc.,SLC,PHX,51,0.3126220069161149
2364,Delta Air Lines Inc.,SLC,PIT,3,0.41431190554217956
2365,Delta Air Lines Inc.,SLC,PSC,8,0.32327934333371633
2366,Delta Air Lines Inc.,SLC,RDU,20,0.3610522400141347
2367,Delta Air Lines Inc.,SLC,RNO,32,0.19443893844242302
2368,Delta Air Lines Inc.,SLC,SAN,105,0.2899192730324229
2369,Delta Air Lines Inc.,SLC,SAT,20,0.4297185123419281
2370,Delta Air Lines Inc.,SLC,SEA,90,0.32316483926734035
2371,Delta Air Lines Inc.,SLC,SFO,57,0.18074886532299553
2372,Delta Air Lines Inc.,SLC,SJC,93,0.18063197043052018
2373,Delta Air Lines Inc.,SLC,SMF,32,0.25110797499570453
2374,Delta Air Lines Inc.,SLC,SNA,87,0.292281724047927
2375,Delta Air Lines Inc.,SLC,STL,8,0.3016884937364062
